id,title,overview,genre_ids,release_date,poster_path,is_modified,vote_average,vote_count,popularity
1017163,Fuerza bruta: Castigo,"Mientras investigan una aplicación de tráfico de drogas, Ma Seok-do y su equipo descubren una conexión entre el desarrollador de la aplicación, asesinado en Filipinas, y una organización de apuestas ilegales online. Mientras tanto, en Filipinas, Baek Chang-gi controla el mercado coreano de apuestas ilegales y siembra el terror con secuestros, agresiones y asesinatos. Su socio, el genio informático Chang Dong-cheol, planea un plan aún mayor en la propia Corea. Para poner fin a la creciente amenaza, el detective Ma amplía su operación proponiendo una alianza inesperada... Cuarta entrega de la exitosa franquicia de acción surcoreana 'The Roundup'.","{28,80,18,53,35}",2024-04-24,https://image.tmdb.org/t/p/w500/h6DvCL25R61iRzN7qkUnFg6O33A.jpg,FALSE,6.854,140,144.8015
1450599,K.O.,Un exluchador debe encontrar al hijo de un rival al que mató por accidente hace años y se enfrenta a una violenta banda criminal en Marsella.,"{28,18,12}",2025-06-05,https://image.tmdb.org/t/p/w500/uTbQg4zQ0eGXlKl8imLu64LLJQX.jpg,FALSE,6.616,134,141.2367
666154,Kayara. La guerrera del imperio Inca,"Una joven inca, apasionada por el trabajo de los mensajeros Chasqui, sueña con unirse a este grupo exclusivo de hombres encargados de llevar mensajes a lo largo del vasto Imperio Inca. Desafiando las estrictas normas de género y las tradiciones de su sociedad, la joven lucha contra las expectativas impuestas y enfrenta numerosos obstáculos en su búsqueda por cumplir su ambición. A pesar de las adversidades, su determinación y coraje la impulsan a romper barreras y a demostrar que su lugar está en el corazón del imperio.","{12,16,10751}",2025-01-02,https://image.tmdb.org/t/p/w500/A1DSh29atQjLZCVCddMyGw1mbM8.jpg,FALSE,7.657,51,145.089
1315988,Mikaela,"Víspera de Reyes. Una tormenta de nieve sin precedentes asola España. En medio del caos de una autopista colapsada, un grupo de atracadores aprovecha la oportunidad para asaltar un furgón blindado. A escasos metros se encuentra Leo (Antonio Resines), un policía en las últimas que no tiene nada que perder. Con la ayuda inesperada de una joven, juntos tratarán de evitar que la banda huya con el botín en una persecución a contrarreloj en medio del temporal.","{28,53}",2025-01-31,https://image.tmdb.org/t/p/w500/jm6lNbpmKcxX6M0pieaKhP6hs3w.jpg,FALSE,6.196,51,136.4305
1152619,Possessions,,{27},2024-04-12,https://image.tmdb.org/t/p/w500/39a7zYZvkGfs7EOVVK3dQlWyYJ0.jpg,FALSE,4.0,18,133.4634
541671,Ballerina,"Eve Macarro es una asesina entrenada por la Ruska Roma desde su infancia, la misma organización criminal encargada del adiestramiento de John Wick. En esta violenta historia de venganza, Eve intentará por todos los medios averiguar quién está detrás del asesinato de su padre. En su lucha por conocer la verdad, tendrá que atenerse a las normas de la Alta Mesa y, por supuesto, a las del Hotel Continental, donde descubrirá que existen secretos ocultos sobre su pasado.","{28,53,80}",2025-06-04,https://image.tmdb.org/t/p/w500/gQCrYmvCK7JCLXjCGTMRF5Lzr5c.jpg,FALSE,7.092,333,124.3866
575265,Misión: Imposible - Sentencia final,"El agente Ethan Hunt continúa su misión de impedir que Gabriel controle el tecnológicamente omnipotente programa de IA conocido como ""the Entity"".","{28,12,53}",2025-05-17,https://image.tmdb.org/t/p/w500/haOjJGUV00dKlZaJWgjM1UD1cJV.jpg,FALSE,7.156,815,124.8486
1284120,La hermanastra fea,"Elvira lucha contra su hermosa hermanastra en un reino donde la belleza reina suprema. Ella recurre a medidas extremas para cautivar al príncipe, en medio de una despiadada competición por la perfección física.","{27,35,14,18}",2025-03-07,https://image.tmdb.org/t/p/w500/mk4vGUy03tUCgJsOuwkYy877RYo.jpg,FALSE,7.1,190,106.4595
1197306,A Working Man,"Levon Cade dejó atrás una condecorada carrera militar en las operaciones encubiertas para vivir una vida sencilla trabajando en la construcción. Pero cuando la hija de su jefe, que para él es como de la familia, es secuestrada por traficantes de personas, su búsqueda para traerla a casa descubre un mundo de corrupción mucho mayor de lo que jamás podría haber imaginado.","{28,80,53}",2025-03-26,https://image.tmdb.org/t/p/w500/aG50Ad3UV8cCQWpNWSHHUqgKGNB.jpg,FALSE,6.7,1268,105.6752
1225916,3ão: Uma História Sem Fim,,"{10751,12}",2023-12-11,https://image.tmdb.org/t/p/w500/ghNV52iBTQgtkd0nFZkAyvngCbr.jpg,FALSE,8.375,4,22.0703
447273,Blancanieves,"Tras la desaparición del benévolo Rey, la Reina Malvada dominó la otrora bella tierra con una vena cruel. La princesa Blancanieves huye del castillo cuando la Reina, celosa de su belleza interior, intenta matarla. En lo profundo del oscuro bosque, se topa con siete enanos mágicos y un joven bandido llamado Jonathan. Juntos, luchan por sobrevivir a la implacable persecución de la Reina y aspiran a recuperar el reino en el proceso.","{10751,14}",2025-03-12,https://image.tmdb.org/t/p/w500/sm91FNDF6OOKU4hT9BDW6EMoyDB.jpg,FALSE,4.281,1148,101.2814
1097311,Echo Valley,"Kate es una madre que trata de reconducir su relación con su problemática hija Claire. La situación se vuelve crítica cuando Claire aparece sin avisar en casa de Kate, histérica y cubierta de la sangre de otra persona. A medida que Kate trata de desvelar la terrible verdad de lo sucedido, descubrirá hasta qué punto puede llegar una madre para tratar de salvar a su hija.","{53,18}",2025-06-13,https://image.tmdb.org/t/p/w500/1E4WCgTodyS7zo8pSp1gZlPO0th.jpg,FALSE,6.432,117,95.8215
803796,Las guerreras k-pop,"Cuando no están llenando estadios, las superestrellas del K-pop Rumi, Mira y Zoey usan sus poderes secretos para proteger a sus fans de una amenaza sobrenatural.","{16,14,28,10402,35}",2025-06-20,https://image.tmdb.org/t/p/w500/swQRKmW7RLhncPYHvM0RHz8b7bT.jpg,FALSE,8.4,26,95.2883
1403735,లైలా,,"{35,10749}",2025-02-14,https://image.tmdb.org/t/p/w500/l4gsNxFPGpzbq0D6QK1a8vO1lBz.jpg,FALSE,5.8,5,96.7669
1449951,Snow White,"Cuando los celos de la Reina se vuelven mortales, Blancanieves debe unir fuerzas con los gnomos para luchar contra la ira de su madrastra.","{16,10751,14}",2025-03-07,https://image.tmdb.org/t/p/w500/pEK0Ir45l1e0QvpBTsCu0hVwTDm.jpg,FALSE,7.429,7,101.6234
10191,Cómo entrenar a tu dragón,"Ambientada en el mítico mundo de los rudos vikingos y los dragones salvajes, y basada en el libro infantil de Cressida Cowell, esta comedia de acción narra la historia de Hipo, un vikingo adolescente que no encaja exactamente en la antiquísima reputación de su tribu como cazadores de dragones. El mundo de Hipo se trastoca al encontrar a un dragón que le desafía a él y a sus compañeros vikingos, a ver el mundo desde un punto de vista totalmente diferente.","{14,12,16,10751}",2010-03-18,https://image.tmdb.org/t/p/w500/8ekxsUORMAsfmSc8GzHmG8gWPbp.jpg,FALSE,7.845,13502,88.7854
1241982,Vaiana 2,"Tras recibir una inesperada llamada de sus antepasados, Vaiana debe viajar a los lejanos mares de Oceanía y adentrarse en peligrosas aguas perdidas para vivir una aventura sin precedentes.","{16,12,10751,35}",2024-11-21,https://image.tmdb.org/t/p/w500/b1WsCRfomw7tRi12NuseKsAJxYK.jpg,FALSE,7.075,2485,91.1579
757725,Shadow Force,"Con una recompensa por sus cabezas, la pareja formada por Omar Sy y Kerry Washington, huye con su hijo para escapar de su antigua organización: una unidad de operaciones en la sombra que ha sido enviada para liquidarlos.","{28,18,53}",2025-05-01,https://image.tmdb.org/t/p/w500/7IEW24vBiZerZrDlgLVSUU3oT1C.jpg,FALSE,6.418,79,83.3835
986056,Thunderbolts*,Un grupo de supervillanos y antihéroes van en misiones para el gobierno. Basado en la serie de cómics del mismo nombre.,"{28,878,12}",2025-04-30,https://image.tmdb.org/t/p/w500/cGOBis1KNC8AkYMcOEw4lCycfD1.jpg,FALSE,7.4,1141,85.2164
1396122,তান্ডব,,"{28,53}",2025-06-07,https://image.tmdb.org/t/p/w500/iplMLlXU1BgmTz4xviILTOlECYL.jpg,FALSE,8.75,4,73.4328
1241436,Warfare: Tiempo de guerra,"Basada en las experiencias reales del ex marine Ray Mendoza (codirector y coguionista de la película) durante la guerra de Irak. Introduce al espectador en la experiencia de un pelotón de Navy SEALs estadounidenses. Concretamente en una misión de vigilancia que se tuerce en territorio insurgente. Una historia visceral y a pie de campo sobre la guerra moderna y la hermandad, contada como nunca antes: en tiempo real y basada en los recuerdos de quienes la vivieron.","{10752,28}",2025-04-09,https://image.tmdb.org/t/p/w500/i0vm0Iot5gN8XfhzZIWeoOX7rcw.jpg,FALSE,7.188,597,81.8966
1022787,Elio,"Cuenta la historia de Elio, un niño de 11 años, que lucha por encajar hasta que de repente es transportado por extraterrestres y es elegido para ser el embajador galáctico de la Tierra.","{10751,35,12,16,878}",2025-06-18,https://image.tmdb.org/t/p/w500/fGjwHlv8bCjZypi2bHbbSmyIGMV.jpg,FALSE,6.903,36,77.796
170,28 días después,"Londres es un cementerio. Las calles están ahora desiertas. Reina un silencio total. Tras la propagación de un virus que acabó con la mayor parte de la población, tuvo lugar la invasión de unos seres terroríficos. El virus se difundió, tras la incursión en un laboratorio, de un grupo de defensores de los derechos de los animales. Transmitido por la sangre, el virus produce efectos devastadores. En 28 días la epidemia se extiende por todo el país y sólo queda un puñado de supervivientes...","{27,53,878}",2002-10-31,https://image.tmdb.org/t/p/w500/sIGsLU7hMDVKhGKsRFcFxUAtFyT.jpg,FALSE,7.238,7257,96.878
822119,Capitán América: Brave New World,"Tras reunirse con el recién elegido presidente de los EE. UU., Thaddeus Ross, Sam se encuentra en medio de un incidente internacional. Debe descubrir el motivo que se esconde tras un perverso complot global, antes de que su verdadero artífice enfurezca al mundo entero.","{28,53,878}",2025-02-12,https://image.tmdb.org/t/p/w500/vUNj55xlF0pSU5FU3yDHC6L5wVX.jpg,FALSE,6.07,2196,71.2031
1011477,Karate Kid: Legends,"Tras una tragedia familiar, el prodigio del kung fu Li Fong se ve obligado a abandonar su hogar en Pekín y trasladarse a Nueva York con su madre. Cuando un nuevo amigo necesita su ayuda, Li se presenta a una competición de kárate, pero sus habilidades no son suficientes. El profesor de kung fu de Li, el Sr. Han, pide ayuda al Karate Kid original, Daniel LaRusso, y Li aprende una nueva forma de luchar, fusionando sus dos estilos en uno solo para el enfrentamiento definitivo de artes marciales.","{28,12,18}",2025-05-08,https://image.tmdb.org/t/p/w500/efNhiZPk71FTYJ30dBkWMfc939D.jpg,FALSE,6.881,151,68.2342
1199974,Párvulos: Hijos Del Apocalipsis,"En un mundo desolado, tres hermanos viven solos en una casa abandonada en medio del bosque. Pasan sus días esperando el supuesto regreso de sus padre, escuchando el mismo disco y cazando para alimentar a la criatura que ocultan en el sótano",{27},2024-10-18,https://image.tmdb.org/t/p/w500/oAj9KEuPZgQjd0UO2VmBqAY0wnd.jpg,FALSE,7.068,22,62.6338
1232933,Terror en el Río,Un equipo de buceadores se enfrenta a un tiburón toro en las profundidades y a un grupo de despiadados criminales en la superficie.,"{27,28,12,53}",2025-05-02,https://image.tmdb.org/t/p/w500/kIO7eVOivYH9LptLxdXio5KRor.jpg,FALSE,6.698,63,66.7897
1232546,Until Dawn,"Un año después de la misteriosa desaparición de su hermana Melanie, Clover y sus amigas se dirigen al remoto valle donde desapareció en busca de respuestas. Mientras exploran un centro de visitantes abandonado, son acechadas por un asesino enmascarado que las mata una a una de forma horrible… para después despertar y encontrarse de nuevo al principio de la misma noche.","{27,9648}",2025-04-23,https://image.tmdb.org/t/p/w500/exgfubqSbF4veI4uXFOdbV66gEf.jpg,FALSE,6.574,698,66.0556
1022787,Elio,"Cuenta la historia de Elio, un niño de 11 años, que lucha por encajar hasta que de repente es transportado por extraterrestres y es elegido para ser el embajador galáctico de la Tierra.","{10751,35,12,16,878}",2025-06-18,https://image.tmdb.org/t/p/w500/fGjwHlv8bCjZypi2bHbbSmyIGMV.jpg,FALSE,6.9,34,77.796
1421982,Kiff: La historia del anillo de luz,Kiff y sus amigos se embarcan en una aventura para destruir un anillo de luz de inmenso poder.,"{16,12,35,14,10751,10402}",2025-01-21,https://image.tmdb.org/t/p/w500/efqeK11WdXNkiOz7FkyrUCJZvwv.jpg,FALSE,6.857,7,60.1852
1411773,The Last Stand of Ellen Cole,,"{28,12}",2024-10-18,https://image.tmdb.org/t/p/w500/oq1pGVQ2t3Cy4v7sA4LRhNjtZuJ.jpg,FALSE,8.119,21,58.2783
324544,Tierras perdidas,"Basada en el relato de George R. R. Martin. Una reina (Amara Okereke), desesperada por encontrar la felicidad en el amor, envía a la poderosa bruja Gray Alys (Milla Jovovich) a las Tierras Perdidas, en busca de un poder mágico que permite a una persona transformarse en un hombre lobo. Con el misterioso cazador Boyce (Dave Bautista), que la apoya en la lucha contra criaturas oscuras y despiadadas, Gray deambula por un mundo inquietante y peligroso. Pero solo ella sabe que, cada deseo que se concede, tiene consecuencias inimaginables.","{28,14,12}",2025-02-27,https://image.tmdb.org/t/p/w500/sLDxndoqFWwJEq7iEdYQBzPjUDQ.jpg,FALSE,6.516,487,59.3268
1010581,Culpa mía,"Noah debe dejar su ciudad, novio y amigos para mudarse a la mansión de William Leister, el flamante y rico marido de su madre Rafaela. Por otro lado, con 17 años, orgullosa e independiente, Noah se resiste a vivir en una mansión rodeada de lujo. Allí conoce a Nick, su nuevo hermanastro, y el choque de sus fuertes personalidades se hace evidente desde el primer momento.","{10749,18}",2023-06-08,https://image.tmdb.org/t/p/w500/gp31EwMH5D2bftOjscwkgTmoLAB.jpg,FALSE,7.8,3711,63.5018
1180648,Mudbrick,"Después de heredar una vieja casa de adobe en su pueblo natal en Europa del Este, un hombre regresa después de pasar toda su vida en Inglaterra, solo para descubrir que los habitantes esconden un oscuro secreto sobre el culto eslavo pagano y su propio pasado.","{27,18}",2024-10-10,https://image.tmdb.org/t/p/w500/paVJNyxq5odaAHC9YlmNUlceQpu.jpg,FALSE,4.5,6,111.3454
7451,xXx,"Xander Cage es XXX, un antiguo ganador de X-Games y atleta profesional de deportes de extremo, que sobrevive vendiendo videos de sus increíbles hazañas, las cuales hacen emitir adrenalina por todo el cuerpo. Pero después de incontables encuentros con la ley, su mundo está a punto de tomar un rumbo aún más extremo... Porque Xander no sabe que ha sido ""espiado"" por Augustus Gibbons, un agente veterano de la Agencia Nacional de Seguridad que se encuentra en una desesperada situación en la distante ciudad de Praga, en donde su operativo secreto ha sido asesinado por una pandilla de mafiosos con un estilo muy propio, que se llaman así mismos Anarchy 99, encabezados por el brutal ex-Comandante del Ejército Ruso Yorgi.","{28,12,53,80}",2002-08-09,https://image.tmdb.org/t/p/w500/gd4hRY3pFXRY7YVbMdVBpnKV7wC.jpg,FALSE,5.945,4440,63.3145
939243,Sonic 3: La película,"Sonic, Knuckles y Tails se reúnen para enfrentarse a un nuevo y poderoso adversario, Shadow, un misterioso villano cuyos poderes no se parecen a nada de lo que nuestros héroes han conocido hasta ahora. Con sus facultades superadas en todos los sentidos, el Equipo Sonic tendrá que establecer una insólita alianza con la esperanza de detener a Shadow y proteger el planeta.","{28,878,35,10751}",2024-12-19,https://image.tmdb.org/t/p/w500/3aDWCRXLYOCuxjrjiPfLd79tcI6.jpg,FALSE,7.713,2698,59.8805
715287,새엄마의 욕망,,"{18,10749}",2020-05-29,https://image.tmdb.org/t/p/w500/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg,FALSE,7.2,20,61.7128
1395724,痴人の愛,,{18},2024-11-29,https://image.tmdb.org/t/p/w500/fKNBwFKX4VMC73hJr81GpsoUsQO.jpg,FALSE,6.0,1,61.3042
947891,Mi yo adulta,"Elliott Labrant, a quien su futuro yo le ha aconsejado que no se enamore, está segura de que puede hacerlo después de recibir el consejo. Hasta que conoce al chico del que le advirtió su yo mayor.","{35,18}",2024-09-13,https://image.tmdb.org/t/p/w500/e6AcxsoQny1iqsEVbrR1IjmDZpA.jpg,FALSE,6.871,337,55.551
166428,Cómo entrenar a tu dragón 3,"Lo que comenzó como la inesperada amistad entre un joven vikingo y un temible dragón, Furia Nocturna,  se ha convertido en una épica trilogía que ha recorrido sus vidas. En esta nueva entrega, Hipo y Desdentao descubrirán finalmente su verdadero destino: para uno, gobernar Isla Mema junto a Astrid; para el otro, ser el líder de su especie. Pero, por el camino, deberán poner a prueba los lazos que los unen, plantando cara a la mayor amenaza que jamás haya afrontado... y a la aparición de una Furia Nocturna hembra.","{16,10751,12}",2019-01-03,https://image.tmdb.org/t/p/w500/rhnoAReqO3Xoe6GbJhT3409lnq8.jpg,FALSE,7.75,6643,60.3108
11544,Lilo & Stitch,"Lilo es una niña hawaiana que se siente sola y decide adoptar un ""perro"" muy feo al que llama Stitch. Stitch sería la mascota perfecta... si no fuera en realidad un experimento genético que ha escapado de un planeta alienígena y que ha aterrizado por casualidad en la tierra.","{16,10751,35}",2002-06-21,https://image.tmdb.org/t/p/w500/9jrmKyhNGam2pj89bcxmhQzXCNo.jpg,FALSE,7.6,6632,59.1293
1257960,Sikandar,"Un hombre valiente se enfrenta a una poderosa red de corrupción, desafiando el status quo y luchando por los derechos de la gente común en una nación presa de la injusticia.","{28,18}",2025-03-29,https://image.tmdb.org/t/p/w500/41s42CRXafa3OuRGvCtfYPEBmse.jpg,FALSE,4.923,52,54.1654
968171,性教育ママ,,{35},1973-11-20,https://image.tmdb.org/t/p/w500/xghWMg0pkBOdLHCTESyeyHU68wl.jpg,FALSE,5.9,5,60.1926
1426680,Nuestros tiempos,"El hallazgo científico de Nora y Héctor les permite viajar en el tiempo desde 1966 hasta 2025. Mientras él lucha por adaptarse, ella florece... pero ¿a qué precio?","{878,10749,35}",2025-06-09,https://image.tmdb.org/t/p/w500/t0XyRsfjnxznZb803hXtleSXhtG.jpg,FALSE,6.728,46,49.1092
589018,Salvajes,"En Borneo, en el límite de la gran selva tropical, la Keria acoge a un bebé orangután, encontrado en la plantación de palmeras de aceite donde trabaja su padre. Junto con su primo Selaï y el bebé orangután, la Keria luchará contra la destrucción del bosque, en una aventura que le permitirá conectar con sus orígenes.","{12,16,18,10751}",2024-10-16,https://image.tmdb.org/t/p/w500/reiMKMAnOF68EF8f8ai8YrScqdb.jpg,FALSE,7.0,23,48.0176
1225915,El ladrón de joyas,"En este explosivo duelo de astucia y estrategia, el hábil estafador Rehan planifica un robo de diamantes mientras trata de burlar a Rajan, su despiadado adversario.","{28,53}",2025-04-24,https://image.tmdb.org/t/p/w500/hzuus3qrQct2JeoAs2AGMYzKzjZ.jpg,FALSE,6.81,63,44.2599
762509,Mufasa: El rey león,"Rafiki debe transmitir la leyenda de Mufasa a la joven cachorro de león Kiara, hija de Simba y Nala, y con Timón y Pumba prestando su estilo característico. Mufasa, un cachorro huérfano, perdido y solo, conoce a un simpático león llamado Taka, heredero de un linaje real. Este encuentro casual pone en marcha un viaje de un extraordinario grupo de inadaptados que buscan su destino.","{12,10751,16}",2024-12-18,https://image.tmdb.org/t/p/w500/dmw74cWIEKaEgl5Dv3kUTcCob6D.jpg,FALSE,7.389,2210,50.1532
911430,F1 la película,"El mítico piloto Sonny Hayes vuelve de su retiro, persuadido para liderar un equipo de Fórmula 1 en apuros y guiar a su joven promesa, en busca de una nueva oportunidad de éxito.","{28,18}",2025-06-25,https://image.tmdb.org/t/p/w500/2rovpt08A266rqRWRzxDlEhJ5Uo.jpg,FALSE,9.0,4,51.5554
1040159,My Massive Cock,,{99},2022-10-24,https://image.tmdb.org/t/p/w500/9JQHViS8uugeWKfFsnEj3xTB2dZ.jpg,FALSE,5.8,8,44.9732
977294,Agente infiltrado,"Emmanuel intenta infiltrarse en una secta liderada por The Bokushi, que recluta veteranos de guerra con trastorno por estrés postraumático para crear un ejército de Shinjas devotos que empiezan a preocupar al gobierno. Sin éxito, recluta a un exdiscípulo y exmilitar, que acepta usar su conocimiento sobre el enigmático líder mientras intenta vengarse de él por haberle quitado todo lo que tenía.","{28,53}",2025-05-22,https://image.tmdb.org/t/p/w500/kV1j0KzbNGPz5EUqzUOrVTtDx2u.jpg,FALSE,4.898,59,46.5537
1241894,Woodwalkers,"A primera vista, Carag parece un chico normal, pero tras sus ojos brillantes se esconde un secreto increíble: Carag es un cambiaformas. Creció en la naturaleza como un puma y ahora vive en el mundo de los humanos en su forma de cachorro. Sólo cuando Carag es aceptado en Clearwater High, un internado secreto para Woodwalkers como él, se siente como en casa. Encuentra amigos en Holly, una descarada ardilla roja, y Brandon, un tímido bisonte. Y a Carag le viene muy bien, porque el mundo de los Woodwalkers está lleno de enigmas y peligros...","{10751,14}",2024-10-17,https://image.tmdb.org/t/p/w500/n84V8SLmc7242ltKRePD5uvP8Xb.jpg,FALSE,6.196,28,44.2569
1136867,Materialistas,El lucrativo negocio de una casamentera se complica cuando cae en un tóxico triángulo amoroso que amenaza a sus clientes.,"{10749,18}",2025-06-12,https://image.tmdb.org/t/p/w500/u15ytqp6QmHymVVw1xxdodZ5N02.jpg,FALSE,7.074,34,47.4173
1234821,Jurassic World: El renacer,"Cinco años después de los eventos de ""Dominion"", sigue a Zora (Scarlett Johansson), que dirige un equipo para conseguir material genético de tres enormes dinosaurios. Cuando la operación se cruza con una familia, quedan varados en una isla donde hacen un siniestro descubrimiento.","{878,12,28}",2025-07-01,https://image.tmdb.org/t/p/w500/k8ZmT0TpNGdUUUU4sWJyI8NL4uX.jpg,FALSE,0.0,0,51.8699
1219555,Wunderschöner,"Cuando el político Philipp es grabado con una prostituta, su esposa Nadine queda devastada. Vicky enseña feminismo mientras añora a su pareja distante. Julie sufre abusos sexuales por parte de un compañero del equipo del programa. Sonja y Milan, tras una pelea, acuden a terapia.","{35,18,10749}",2025-02-13,https://image.tmdb.org/t/p/w500/aPJVxNLNffSeiEgJPo1b3yAkZP2.jpg,FALSE,7.868,19,47.3119
1303162,Cells at Work!,"Cada cuerpo es una legión de células, todas ellas cumpliendo su función para mantener en funcionamiento a su propietario.","{12,28,35,14}",2024-12-13,https://image.tmdb.org/t/p/w500/2Nf05hK89IFsaIBScAHQUNaRELX.jpg,FALSE,7.72,25,46.4393
1233069,Extraterritorial,"Cuando su hijo desaparece en un consulado de EE. UU., una exsoldado de las fuerzas especiales hará lo imposible por encontrarlo... y destapará una oscura conspiración.","{53,28}",2025-04-29,https://image.tmdb.org/t/p/w500/bTYbNWz4kI1P3GzEVvWZwyZT7Uv.jpg,FALSE,6.769,480,44.7324
568770,Poseída,Un ser oscuro y siniestro entra en el cuerpo de un niño inocente.,"{27,9648}",2025-06-05,https://image.tmdb.org/t/p/w500/t9MqBGo9BWainDLms66YLiDr5aS.jpg,FALSE,7.714,14,45.1978
1184918,Robot salvaje,"Esta aventura épica cuenta la historia de una robot, Rozzum 7-1-3-4, ""Roz"" para abreviar, que naufraga en una isla inhabitada y debe aprender a adaptarse a los entornos rigurosos construyendo relaciones con los animales de la isla y convirtiéndose en la madre adoptiva de una cría de ganso huérfana.","{16,878,10751}",2024-09-12,https://image.tmdb.org/t/p/w500/a0a7RC01aTa7pOnskgJb3mCD2Ba.jpg,FALSE,8.313,5077,43.5382
975615,Words of War,,"{18,53}",2025-05-02,https://image.tmdb.org/t/p/w500/fszN3PSB40FYsFzkHvNZrXLes0M.jpg,FALSE,5.857,7,44.0502
950396,El abismo secreto,"Mandan a dos operativos de élite a vigilar lados opuestos de un misterioso abismo y allí intiman desde la distancia, pero deberán aunar fuerzas para sobrevivir al mal que esconde el abismo.","{10749,878,53}",2025-02-13,https://image.tmdb.org/t/p/w500/3s0jkMh0YUhIeIeioH3kt2X4st4.jpg,FALSE,7.711,2706,46.7547
1124620,El Mono,"Cuando dos hermanos gemelos encuentran un misterioso mono de cuerda, una serie de muertes atroces separan a su familia. Veinticinco años después, el mono comienza una nueva matanza que obliga a los hermanos a enfrentarse al juguete maldito.","{27,35}",2025-02-14,https://image.tmdb.org/t/p/w500/aPAzmD8YAErjz5GzQ1tgkTlv28S.jpg,FALSE,5.954,720,45.856
1094473,"Bambi, una vida en el bosque","Adaptación del libro “Bambi, la historia de una vida en el bosque” de Felix Salten, la película cuenta las aventuras de un joven cervatillo, rodeado de su madre y de los animales del bosque: su amigo el cuervo, el conejo, el mapache... Descubre el mundo de los árboles y sus secretos. Cada día, su madre lo educa para que pueda crecer fuerte. Pero cuando llega el otoño, Bambi se aventura a la intemperie cuando los cazadores lo separan para siempre de su madre.","{12,10751,99}",2024-10-16,https://image.tmdb.org/t/p/w500/fvtIXQH4JcifptPe0J9GfLDIOAQ.jpg,FALSE,6.036,28,44.4304
896536,La Leyenda de Ochi,Una niña descubre los misterios de la comunicación animal.,"{10751,14,12}",2025-04-18,https://image.tmdb.org/t/p/w500/uyz9qcZdIrUqVrwly3KB5oPUKZO.jpg,FALSE,6.351,124,43.9498
967160,Claudia,,{18},1985-12-12,https://image.tmdb.org/t/p/w500/d8NYTygRU6ztSuvCdx6VoM5qQpF.jpg,FALSE,0.0,0,40.4889
897160,Mujer Valiente,"Es una película de acción de héroes orientada a la vida que cuenta la historia de una mujer que alguna vez fue prospecto del boxeo, pero que se convirtió en maestra a plazo fijo y enfrenta la injusticia que tiene que soportar para convertirse en una profesora a tiempo completo.  Basado en el webtoon original de Naver del mismo nombre.","{28,18,35}",2023-10-25,https://image.tmdb.org/t/p/w500/hdqbujWmlmsdVm62Ob8sGuC2kDk.jpg,FALSE,7.031,49,41.3545
1022789,Del revés 2 (Inside Out 2),"Riley entra en la adolescencia y el Cuartel General de su cabeza sufre una repentina reforma para hacerle hueco a algo totalmente inesperado propio de la pubertad: ¡nuevas emociones! Alegría, Tristeza, Ira, Miedo y Asco, con años de impecable gestión a sus espaldas (según ellos...) no saben muy bien qué sentir cuando aparece con enorme ímpetu Ansiedad. Y no viene sola: le acompañan envidia, vergüenza y aburrimiento.","{16,12,35,10751}",2024-06-11,https://image.tmdb.org/t/p/w500/lE3DCRI7bQgHSiIuEPcFiXpiuGV.jpg,FALSE,7.554,5925,45.1497
259872,Des jours plus belles que la nuit,"Wim y Floor, una joven pareja de la vida real, pasan una tarde en las habitaciones bañadas por el sol de una casa en ruinas en Bélgica. En un giro único, este documental erótico artístico se edita casi en tiempo real. En la lentitud, obtenemos la constitución, la dulzura y la sensualidad. Olvídate de la rápida edición de los dedos. Lento es donde está.",{10749},2009-10-10,https://image.tmdb.org/t/p/w500/uCkANtG6ezb7hjRKVudY3PUcbvn.jpg,FALSE,5.886,101,44.3796
1160956,Operación Panda: Misión Rescate,"Poco después de que la legendaria estrella del kung fu Jackie Chan sea invitada a adoptar a un querido panda del zoo llamado Hu Hu, un famoso sindicato del crimen internacional pone sus ojos en el famoso oso y ofrece una enorme recompensa por su captura. Ante esta repentina crisis, Jackie Chan recurre a la ayuda de su agente y del feroz cuidador de Hu Hu, y el trío se embarca en una aventura en la que intentarán ser más listos que los malos en todo momento.","{28,35}",2024-10-01,https://image.tmdb.org/t/p/w500/bnfnruEYFhANxt4O5WD8yxjaAPP.jpg,FALSE,6.894,207,43.4367
1156593,Culpa tuya,"El amor entre Noah y Nick parece inquebrantable, a pesar de las maniobras de sus padres por separarles. Pero el trabajo de él y la entrada de ella en la universidad, abre sus vidas a nuevas relaciones. La aparición de una exnovia que busca venganza y de la madre Nick con intenciones poco claras, removerán los cimientos no solo de su relación, sino de la propia familia Leister. Cuando tantas personas están dispuestas a destruir una relación, ¿puede realmente acabar bien?","{10749,18}",2024-12-26,https://image.tmdb.org/t/p/w500/1jvCVdlgInyItAUEvvvCakm1Yxz.jpg,FALSE,7.137,1279,42.4743
912649,Venom: El último baile,"Eddie y Venom están a la fuga. Perseguidos por sus sendos mundos y cada vez más cercados, el dúo se ve abocado a tomar una decisión devastadora que hará que caiga el telón sobre el último baile de Venom y Eddie.","{28,878,12}",2024-10-22,https://image.tmdb.org/t/p/w500/8F74DwgFxTIBNtbqSLjR7zWmnHh.jpg,FALSE,6.717,3505,44.9284
